state,year,month,unemployment_rate,UPT,PostCOVID,VRM,StringencyIndex,gdp_per_capita,red,blue
South Dakota,2022,4,1.9,31625.0,1,39245.0,23.01,60868.97,,
South Dakota,2022,5,1.8,31748.0,1,38943.0,22.9,60821.23,,
South Dakota,2022,6,2.0,32417.0,1,41126.0,22.82,60773.57,,
South Dakota,2022,7,1.7,29487.0,1,37353.0,22.76,60474.19,,
South Dakota,2022,8,2.1,34751.0,1,43065.0,20.01,60426.88,,
South Dakota,2022,9,1.5,35321.0,1,39519.0,22.45,60379.64,,
South Dakota,2022,10,1.7,36215.0,1,39412.0,22.4,59622.55,,
South Dakota,2022,11,1.7,33929.0,1,39762.0,22.33,59576.01,,
South Dakota,2022,12,2.0,28800.0,1,39127.0,22.29,59529.54,,
South Dakota,2023,1,1.9,36565.0,1,39334.0,,61858.55,,
South Dakota,2023,2,2.3,35205.0,1,37670.0,,61805.95,,
South Dakota,2023,3,1.8,43018.0,1,45910.0,,61753.45,,
South Dakota,2023,4,1.9,39534.0,1,40466.0,,61570.62,,
South Dakota,2023,5,1.8,45054.0,1,43849.0,,61518.4,,
South Dakota,2023,6,1.9,41640.0,1,43685.0,,61466.28,,
South Dakota,2023,7,1.6,39042.0,1,39800.0,,62389.93,,
South Dakota,2023,8,2.0,43513.0,1,45927.0,,62337.16,,
South Dakota,2023,9,1.5,44911.0,1,43300.0,,62284.47,,
South Dakota,2023,10,1.7,46318.0,1,47354.0,,62761.74,,
South Dakota,2023,11,1.5,43762.0,1,44980.0,,62708.78,,
South Dakota,2023,12,1.8,41151.0,1,43515.0,,62655.92,,
South Dakota,2024,1,1.9,41588.0,1,45420.0,,61955.97,1.0,0.0
South Dakota,2024,2,2.3,43803.0,1,44256.0,,61911.54,1.0,0.0
South Dakota,2024,3,1.7,43031.0,1,43995.0,,61867.17,1.0,0.0
South Dakota,2024,4,1.8,42835.0,1,46068.0,,62264.16,1.0,0.0
South Dakota,2024,5,1.7,42366.0,1,46061.0,,62219.6,1.0,0.0
South Dakota,2024,6,1.9,36880.0,1,42747.0,,62175.11,1.0,0.0
South Dakota,2024,7,1.8,41070.0,1,46559.0,,62001.8,1.0,0.0
South Dakota,2024,8,2.0,43900.0,1,46543.0,,61957.53,1.0,0.0
South Dakota,2024,9,1.5,42208.0,1,42742.0,,61913.32,1.0,0.0
South Dakota,2024,10,1.6,42866.0,1,49232.0,,62008.49,1.0,0.0
South Dakota,2024,11,1.7,38643.0,1,43069.0,,61964.31,1.0,0.0
South Dakota,2024,12,2.0,37270.0,1,43953.0,,61920.19,1.0,0.0
South Dakota,2025,1,2.1,40524.0,1,44084.0,,,,
South Dakota,2025,2,2.1,38953.0,1,41539.0,,,,
South Dakota,2025,3,1.8,42965.0,1,44301.0,,,,
South Dakota,2025,4,1.8,48773.0,1,46042.0,,,,
South Dakota,2025,5,1.8,45471.0,1,44673.0,,,,
South Dakota,2025,6,1.9,46367.0,1,43976.0,,,,
South Dakota,2025,7,1.9,50043.0,1,46181.0,,,,
South Dakota,2025,8,2.2,51368.0,1,44719.0,,,,
South Dakota,2025,9,1.8,54293.0,1,44056.0,,,,
South Dakota,2025,10,1.95,61310.0,1,48197.0,,,,
South Dakota,2025,11,2.1,52402.0,1,44144.0,,,,
South Dakota,2025,12,2.4,52009.0,1,46792.0,,,,
Tennessee,2016,1,5.0,1623973.0,0,1247786.0,,51012.76,1.0,0.0
Tennessee,2016,2,4.8,1790075.0,0,1300022.0,,50972.23,1.0,0.0
Tennessee,2016,3,4.7,1886655.0,0,1409662.0,,50931.76,1.0,0.0
Tennessee,2016,4,4.3,1888663.0,0,1356571.0,,51098.34,1.0,0.0
Tennessee,2016,5,4.2,1771617.0,0,1366907.0,,51057.83,1.0,0.0
Tennessee,2016,6,5.2,1780483.0,0,1387201.0,,51017.39,1.0,0.0
Tennessee,2016,7,5.1,1718662.0,0,1338723.0,,51589.01,1.0,0.0
Tennessee,2016,8,4.9,1977179.0,0,1451337.0,,51548.21,1.0,0.0
Tennessee,2016,9,4.9,1956635.0,0,1366606.0,,51507.48,1.0,0.0
Tennessee,2016,10,4.7,1946080.0,0,1393959.0,,52162.45,1.0,0.0
Tennessee,2016,11,4.4,1828746.0,0,1341739.0,,52121.3,1.0,0.0
Tennessee,2016,12,4.5,1700785.0,0,1397855.0,,52080.21,1.0,0.0
Tennessee,2017,1,5.0,1668803.0,0,1356289.0,,52411.5,,
Tennessee,2017,2,4.5,1681263.0,0,1293597.0,,52370.27,,
Tennessee,2017,3,4.1,1806937.0,0,1456630.0,,52329.11,,
Tennessee,2017,4,3.4,1693512.0,0,1338137.0,,52506.42,,
Tennessee,2017,5,3.3,1767111.0,0,1414428.0,,52465.21,,
Tennessee,2017,6,4.1,1666476.0,0,1391440.0,,52424.07,,
Tennessee,2017,7,3.9,1605088.0,0,1369774.0,,52704.65,,
Tennessee,2017,8,3.6,1905137.0,0,1496265.0,,52663.38,,
Tennessee,2017,9,3.3,1859339.0,0,1398459.0,,52622.19,,
Tennessee,2017,10,3.3,1950159.0,0,1491084.0,,53351.5,,
Tennessee,2017,11,3.3,1775794.0,0,1417694.0,,53309.83,,
Tennessee,2017,12,3.2,1642485.0,0,1408165.0,,53268.22,,
Tennessee,2018,1,3.9,1603487.0,0,1451891.0,,53284.21,,
Tennessee,2018,2,3.6,1651406.0,0,1353813.0,,53250.08,,
Tennessee,2018,3,3.5,1836670.0,0,1499085.0,,53215.98,,
Tennessee,2018,4,3.0,1720835.0,0,1416000.0,,53214.33,,
Tennessee,2018,5,3.1,1789247.0,0,1442938.0,,53180.3,,
Tennessee,2018,6,4.1,1687555.0,0,1391413.0,,53146.31,,
Tennessee,2018,7,3.9,1651885.0,0,1401827.0,,53491.55,,
Tennessee,2018,8,3.6,1889967.0,0,1488066.0,,53457.41,,
Tennessee,2018,9,3.4,1715505.0,0,1342626.0,,53423.31,,
Tennessee,2018,10,3.4,1908257.0,0,1496240.0,,53235.24,,
Tennessee,2018,11,3.1,1637043.0,0,1387346.0,,53201.33,,
Tennessee,2018,12,3.2,1574922.0,0,1386783.0,,53167.46,,
Tennessee,2019,1,3.9,1647163.0,0,1439886.0,,53662.16,,
Tennessee,2019,2,3.4,1551260.0,0,1348522.0,,53598.46,,
Tennessee,2019,3,3.4,1659809.0,0,1453854.0,,53534.91,,
Tennessee,2019,4,2.9,1769401.0,0,1457713.0,,53621.78,,
Tennessee,2019,5,3.1,1748442.0,0,1459076.0,,53558.35,,
Tennessee,2019,6,3.8,1568782.0,0,1381761.0,,53495.07,,
Tennessee,2019,7,3.7,1655823.0,0,1455946.0,,54125.36,,
Tennessee,2019,8,3.3,1804957.0,0,1492077.0,,54061.56,,
Tennessee,2019,9,3.1,1721877.0,0,1385318.0,,53997.92,,
Tennessee,2019,10,3.3,1801297.0,0,1449956.0,,54229.93,,
Tennessee,2019,11,3.1,1554312.0,0,1320118.0,,54166.24,,
Tennessee,2019,12,3.1,1553972.0,0,1355420.0,,54102.69,,
Tennessee,2020,1,3.7,1600596.0,0,1387205.0,0.36,54496.88,1.0,0.0
Tennessee,2020,2,3.4,1547032.0,0,1323112.0,6.42,54471.36,1.0,0.0
Tennessee,2020,3,3.9,1224264.0,0,1151667.0,39.85,54445.86,1.0,0.0
Tennessee,2020,4,15.0,686659.0,1,911382.0,78.86,48547.93,1.0,0.0
Tennessee,2020,5,11.8,727891.0,1,878284.0,69.62,48525.23,1.0,0.0
Tennessee,2020,6,10.8,813733.0,1,964948.0,64.81,48502.54,1.0,0.0
Tennessee,2020,7,10.1,866550.0,1,1095453.0,63.86,53946.82,1.0,0.0
Tennessee,2020,8,7.7,890903.0,1,1100124.0,56.87,53921.63,1.0,0.0
Tennessee,2020,9,6.9,915007.0,1,1083914.0,55.51,53896.46,1.0,0.0
Tennessee,2020,10,5.9,978975.0,1,1142013.0,54.17,55068.68,1.0,0.0
Tennessee,2020,11,5.4,860306.0,1,1060442.0,53.36,55043.0,1.0,0.0
Tennessee,2020,12,5.4,853464.0,1,1100385.0,58.85,55017.34,1.0,0.0
Tennessee,2021,1,5.7,792933.0,1,1049834.0,62.5,56682.61,,
Tennessee,2021,2,5.3,645855.0,1,908901.0,57.87,56617.16,,
Tennessee,2021,3,5.1,908402.0,1,1157696.0,54.91,56551.87,,
Tennessee,2021,4,4.7,909780.0,1,1165180.0,45.49,57110.39,,
Tennessee,2021,5,4.6,888265.0,1,1205349.0,38.65,57044.68,,
Tennessee,2021,6,5.6,940426.0,1,1232883.0,32.93,56979.12,,
Tennessee,2021,7,4.9,970978.0,1,1210136.0,32.14,57282.92,,
Tennessee,2021,8,4.4,997257.0,1,1178003.0,29.09,57217.23,,
Tennessee,2021,9,3.8,971240.0,1,1170433.0,28.13,57151.7,,
Tennessee,2021,10,3.5,975268.0,1,1244644.0,24.02,58346.4,,
Tennessee,2021,11,3.2,910902.0,1,1211108.0,21.65,58279.73,,
Tennessee,2021,12,3.0,899485.0,1,1238218.0,23.47,58213.21,,
Tennessee,2022,1,3.7,865989.0,1,1135548.0,20.55,58330.89,,
Tennessee,2022,2,3.4,905439.0,1,1117694.0,20.39,58269.22,,
Tennessee,2022,3,3.2,1108969.0,1,1298368.0,20.3,58207.68,,
Tennessee,2022,4,3.0,1102328.0,1,1303084.0,20.24,58253.53,,
Tennessee,2022,5,3.1,1114798.0,1,1266601.0,20.19,58192.14,,
Tennessee,2022,6,4.0,1105360.0,1,1276637.0,20.16,58130.87,,
Tennessee,2022,7,3.7,1086225.0,1,1216982.0,20.14,58501.64,,
Tennessee,2022,8,3.5,1214060.0,1,1293137.0,20.9,58440.18,,
Tennessee,2022,9,3.2,1207692.0,1,1235024.0,23.15,58378.85,,
Tennessee,2022,10,3.4,1177227.0,1,1257360.0,23.13,59067.94,,
Tennessee,2022,11,3.2,1083709.0,1,1202114.0,23.11,59006.08,,
Tennessee,2022,12,3.0,1001497.0,1,1207117.0,23.1,58944.35,,
Tennessee,2023,1,3.6,1056336.0,1,1235957.0,,59257.41,,
Tennessee,2023,2,3.4,1042431.0,1,1167787.0,,59189.66,,
Tennessee,2023,3,3.2,1220757.0,1,1291564.0,,59122.05,,
Tennessee,2023,4,2.7,1174059.0,1,1207669.0,,59136.8,,
Tennessee,2023,5,3.1,1240451.0,1,1283944.0,,59069.42,,
Tennessee,2023,6,3.7,1180745.0,1,1250096.0,,59002.18,,
Tennessee,2023,7,3.5,1186066.0,1,1249725.0,,59722.36,,
Tennessee,2023,8,3.3,1356514.0,1,1274553.0,,59654.54,,
Tennessee,2023,9,3.3,1363736.0,1,1239868.0,,59586.87,,
Tennessee,2023,10,3.3,1394673.0,1,1346591.0,,60144.81,,
Tennessee,2023,11,3.0,1291894.0,1,1281986.0,,60076.73,,
Tennessee,2023,12,2.9,1167529.0,1,1269506.0,,60008.82,,
Tennessee,2024,1,3.3,1117063.0,1,1174536.0,,59881.75,1.0,0.0
Tennessee,2024,2,3.1,1284502.0,1,1221611.0,,59837.89,1.0,0.0
Tennessee,2024,3,3.1,1325023.0,1,1307391.0,,59794.09,1.0,0.0
Tennessee,2024,4,2.8,1349272.0,1,1336578.0,,60501.67,1.0,0.0
Tennessee,2024,5,2.9,1354133.0,1,1368121.0,,60457.45,1.0,0.0
Tennessee,2024,6,3.9,1261541.0,1,1298445.0,,60413.3,1.0,0.0
Tennessee,2024,7,3.9,1290694.0,1,1303722.0,,60863.49,1.0,0.0
Tennessee,2024,8,3.7,1369698.0,1,1335476.0,,60819.11,1.0,0.0
Tennessee,2024,9,3.5,1351890.0,1,1298819.0,,60774.79,1.0,0.0
Tennessee,2024,10,3.6,1467058.0,1,1401552.0,,60777.11,1.0,0.0
Tennessee,2024,11,3.7,1285810.0,1,1304377.0,,60732.88,1.0,0.0
Tennessee,2024,12,3.5,1168574.0,1,1327720.0,,60688.72,1.0,0.0
Tennessee,2025,1,3.8,1136911.0,1,1314853.0,,,,
Tennessee,2025,2,3.5,1108125.0,1,1168823.0,,,,
Tennessee,2025,3,3.3,1267578.0,1,1309731.0,,,,
Tennessee,2025,4,2.9,1310950.0,1,1291832.0,,,,
Tennessee,2025,5,3.3,1282725.0,1,1319261.0,,,,
Tennessee,2025,6,4.0,1209782.0,1,1262583.0,,,,
Tennessee,2025,7,4.4,1263336.0,1,1364651.0,,,,
Tennessee,2025,8,3.6,1367113.0,1,1374866.0,,,,
Tennessee,2025,9,3.5,1388227.0,1,1310480.0,,,,
Tennessee,2025,10,3.55,1465642.0,1,1394748.0,,,,
Tennessee,2025,11,3.6,1320854.0,1,1241418.0,,,,
Tennessee,2025,12,3.4,1299099.0,1,1285811.0,,,,
Texas,2016,1,4.5,15998004.0,0,10121135.0,,58616.69,1.0,0.0
Texas,2016,2,4.5,16967748.0,0,10450891.0,,58550.8,1.0,0.0
Texas,2016,3,4.5,16716803.0,0,10724418.0,,58485.06,1.0,0.0
Texas,2016,4,4.3,15844956.0,0,10283407.0,,58260.22,1.0,0.0
Texas,2016,5,4.3,15581628.0,0,10401411.0,,58194.95,1.0,0.0
Texas,2016,6,5.0,15411331.0,0,10304338.0,,58129.83,1.0,0.0
Texas,2016,7,5.1,14270407.0,0,10310342.0,,58158.44,1.0,0.0
Texas,2016,8,4.9,16232885.0,0,10759430.0,,58093.5,1.0,0.0
Texas,2016,9,4.9,18360519.0,0,10478574.0,,58028.71,1.0,0.0
Texas,2016,10,4.6,18527123.0,0,10870519.0,,57916.18,1.0,0.0
Texas,2016,11,4.5,17035058.0,0,10355082.0,,57851.73,1.0,0.0
Texas,2016,12,4.6,15048029.0,0,10610219.0,,57787.42,1.0,0.0
Texas,2017,1,5.1,15811471.0,0,10535480.0,,58070.01,,
Texas,2017,2,5.0,16281920.0,0,9904333.0,,58013.01,,
Texas,2017,3,4.6,17227498.0,0,11055785.0,,57956.13,,
Texas,2017,4,4.2,16214366.0,0,10474531.0,,58298.31,,
Texas,2017,5,4.2,16114606.0,0,10786503.0,,58241.25,,
Texas,2017,6,4.6,15022429.0,0,10487262.0,,58184.31,,
Texas,2017,7,4.5,14610857.0,0,10421548.0,,58773.35,,
Texas,2017,8,4.5,14885749.0,0,10419257.0,,58716.01,,
Texas,2017,9,4.1,17365250.0,0,10685805.0,,58658.77,,
Texas,2017,10,3.7,18857939.0,0,11122863.0,,59550.8,,
Texas,2017,11,3.9,16776860.0,0,10565719.0,,59492.86,,
Texas,2017,12,3.8,14699410.0,0,10581786.0,,59435.04,,
Texas,2018,1,4.3,15254147.0,0,10846088.0,,60080.92,,
Texas,2018,2,4.2,15610790.0,0,10260072.0,,60017.62,,
Texas,2018,3,4.1,16973521.0,0,11246079.0,,59954.47,,
Texas,2018,4,3.7,16576046.0,0,10934055.0,,60682.31,,
Texas,2018,5,3.6,16125224.0,0,11086605.0,,60618.59,,
Texas,2018,6,4.3,15152399.0,0,10759792.0,,60555.0,,
Texas,2018,7,4.1,14908612.0,0,10919384.0,,60958.81,,
Texas,2018,8,4.0,16673462.0,0,11307103.0,,60895.0,,
Texas,2018,9,3.8,16845914.0,0,10716063.0,,60831.32,,
Texas,2018,10,3.5,18843017.0,0,11580749.0,,61181.67,,
Texas,2018,11,3.5,16619700.0,0,10844199.0,,61117.82,,
Texas,2018,12,3.6,14876376.0,0,10772657.0,,61054.11,,
Texas,2019,1,4.2,16556760.0,0,11143036.0,,61144.4,,
Texas,2019,2,3.8,16532466.0,0,10446166.0,,61100.29,,
Texas,2019,3,3.5,17074499.0,0,11259179.0,,61056.24,,
Texas,2019,4,3.1,17757510.0,0,11201058.0,,61621.57,,
Texas,2019,5,3.1,17204201.0,0,11205747.0,,61577.21,,
Texas,2019,6,3.8,15694370.0,0,10726077.0,,61532.92,,
Texas,2019,7,3.9,16437670.0,0,11112990.0,,62722.53,,
Texas,2019,8,3.7,17481895.0,0,11344234.0,,62677.48,,
Texas,2019,9,3.4,18184154.0,0,11088385.0,,62632.5,,
