state,year,month,GDP_billions,population_monthly,gdp_per_capita
Utah,2018,6,181.23,3175248.8333333335,57075.84
Utah,2018,7,183.35,3179268.0,57670.51
Utah,2018,8,183.35,3183287.1666666665,57597.69
Utah,2018,9,183.35,3187306.3333333335,57525.06
Utah,2018,10,185.02,3191325.5,57975.91
Utah,2018,11,185.02,3195344.6666666665,57902.99
Utah,2018,12,185.02,3199363.8333333335,57830.25
Utah,2019,1,190.48,3203383.0,59462.14
Utah,2019,2,190.48,3210098.5833333335,59337.74
Utah,2019,3,190.48,3216814.1666666665,59213.87
Utah,2019,4,190.15,3223529.75,58988.13
Utah,2019,5,190.15,3230245.3333333335,58865.5
Utah,2019,6,190.15,3236960.9166666665,58743.37
Utah,2019,7,194.65,3243676.5,60009.07
Utah,2019,8,194.65,3250392.0833333335,59885.08
Utah,2019,9,194.65,3257107.6666666665,59761.61
Utah,2019,10,195.77,3263823.25,59981.8
Utah,2019,11,195.77,3270538.8333333335,59858.64
Utah,2019,12,195.77,3277254.4166666665,59735.98
Utah,2020,1,193.88,3283970.0,59038.3
Utah,2020,2,193.88,3288628.6666666665,58954.66
Utah,2020,3,193.88,3293287.3333333335,58871.27
Utah,2020,4,186.83,3297946.0,56650.41
Utah,2020,5,186.83,3302604.6666666665,56570.5
Utah,2020,6,186.83,3307263.3333333335,56490.81
Utah,2020,7,197.88,3311922.0,59747.78
Utah,2020,8,197.88,3316580.6666666665,59663.86
Utah,2020,9,197.88,3321239.3333333335,59580.17
Utah,2020,10,202.71,3325898.0,60948.95
Utah,2020,11,202.71,3330556.6666666665,60863.7
Utah,2020,12,202.71,3335215.3333333335,60778.68
Utah,2021,1,207.63,3339874.0,62167.02
Utah,2021,2,207.63,3344378.5,62083.28
Utah,2021,3,207.63,3348883.0,61999.78
Utah,2021,4,209.93,3353387.5,62602.37
Utah,2021,5,209.93,3357892.0,62518.39
Utah,2021,6,209.93,3362396.5,62434.64
Utah,2021,7,211.72,3366901.0,62882.75
Utah,2021,8,211.72,3371405.5,62798.73
Utah,2021,9,211.72,3375910.0,62714.94
Utah,2021,10,215.88,3380414.5,63861.99
Utah,2021,11,215.88,3384919.0,63777.01
Utah,2021,12,215.88,3389423.5,63692.25
Utah,2022,1,216.21,3393928.0,63704.95
Utah,2022,2,216.21,3398538.9166666665,63618.52
Utah,2022,3,216.21,3403149.8333333335,63532.32
Utah,2022,4,216.95,3407760.75,63663.51
Utah,2022,5,216.95,3412371.6666666665,63577.48
Utah,2022,6,216.95,3416982.5833333335,63491.69
Utah,2022,7,218.14,3421593.5,63753.92
Utah,2022,8,218.14,3426204.4166666665,63668.12
Utah,2022,9,218.14,3430815.3333333335,63582.55
Utah,2022,10,220.1,3435426.25,64067.74
Utah,2022,11,220.1,3440037.1666666665,63981.87
Utah,2022,12,220.1,3444648.0833333335,63896.22
Utah,2023,1,222.26,3449259.0,64437.03
Utah,2023,2,222.26,3453736.0,64353.5
Utah,2023,3,222.26,3458213.0,64270.19
Utah,2023,4,224.52,3462690.0,64839.76
Utah,2023,5,224.52,3467167.0,64756.04
Utah,2023,6,224.52,3471644.0,64672.53
Utah,2023,7,228.32,3476121.0,65682.41
Utah,2023,8,228.32,3480598.0,65597.92
Utah,2023,9,228.32,3485075.0,65513.65
Utah,2023,10,230.19,3489552.0,65965.49
Utah,2023,11,230.19,3494029.0,65880.96
Utah,2023,12,230.19,3498506.0,65796.66
Utah,2024,1,231.7,3502983.0,66143.63
Utah,2024,2,231.7,3505976.4166666665,66087.15
Utah,2024,3,231.7,3508969.8333333335,66030.78
Utah,2024,4,233.83,3511963.25,66580.99
Utah,2024,5,233.83,3514956.6666666665,66524.29
Utah,2024,6,233.83,3517950.0833333335,66467.69
Utah,2024,7,235.19,3520943.5,66797.44
Utah,2024,8,235.19,3523936.9166666665,66740.7
Utah,2024,9,235.19,3526930.3333333335,66684.05
Utah,2024,10,236.48,3529923.75,66992.95
Utah,2024,11,236.48,3532917.1666666665,66936.19
Utah,2024,12,236.48,3535910.5833333335,66879.52
Vermont,2015,1,31.96,625810.0,51069.81
Vermont,2015,2,31.96,625689.6666666666,51079.64
Vermont,2015,3,31.96,625569.3333333334,51089.46
Vermont,2015,4,31.97,625449.0,51115.28
Vermont,2015,5,31.97,625328.6666666666,51125.12
Vermont,2015,6,31.97,625208.3333333334,51134.96
Vermont,2015,7,32.15,625088.0,51432.76
Vermont,2015,8,32.15,624967.6666666666,51442.66
Vermont,2015,9,32.15,624847.3333333334,51452.57
Vermont,2015,10,32.09,624727.0,51366.44
Vermont,2015,11,32.09,624606.6666666666,51376.33
Vermont,2015,12,32.09,624486.3333333334,51386.23
Vermont,2016,1,32.2,624366.0,51572.31
Vermont,2016,2,32.2,624429.8333333334,51567.04
Vermont,2016,3,32.2,624493.6666666666,51561.77
Vermont,2016,4,32.2,624557.5,51556.5
Vermont,2016,5,32.2,624621.3333333334,51551.23
Vermont,2016,6,32.2,624685.1666666666,51545.97
Vermont,2016,7,32.42,624749.0,51892.84
Vermont,2016,8,32.42,624812.8333333334,51887.54
Vermont,2016,9,32.42,624876.6666666666,51882.24
Vermont,2016,10,32.44,624940.5,51908.94
Vermont,2016,11,32.44,625004.3333333334,51903.64
Vermont,2016,12,32.44,625068.1666666666,51898.34
Vermont,2017,1,32.5,625132.0,51989.02
Vermont,2017,2,32.5,625104.5,51991.31
Vermont,2017,3,32.5,625077.0,51993.59
Vermont,2017,4,32.47,625049.5,51947.89
Vermont,2017,5,32.47,625022.0,51950.17
Vermont,2017,6,32.47,624994.5,51952.46
Vermont,2017,7,32.64,624967.0,52226.76
Vermont,2017,8,32.64,624939.5,52229.06
Vermont,2017,9,32.64,624912.0,52231.35
Vermont,2017,10,32.74,624884.5,52393.68
Vermont,2017,11,32.74,624857.0,52395.99
Vermont,2017,12,32.74,624829.5,52398.29
Vermont,2018,1,32.85,624802.0,52576.66
Vermont,2018,2,32.85,624739.0,52581.96
Vermont,2018,3,32.85,624676.0,52587.26
Vermont,2018,4,32.92,624613.0,52704.63
Vermont,2018,5,32.92,624550.0,52709.95
Vermont,2018,6,32.92,624487.0,52715.27
Vermont,2018,7,32.78,624424.0,52496.38
Vermont,2018,8,32.78,624361.0,52501.68
Vermont,2018,9,32.78,624298.0,52506.98
Vermont,2018,10,32.77,624235.0,52496.26
Vermont,2018,11,32.77,624172.0,52501.55
Vermont,2018,12,32.77,624109.0,52506.85
Vermont,2019,1,33.14,624046.0,53105.06
Vermont,2019,2,33.14,625622.5833333334,52971.23
Vermont,2019,3,33.14,627199.1666666666,52838.08
Vermont,2019,4,33.07,628775.75,52594.27
Vermont,2019,5,33.07,630352.3333333334,52462.72
Vermont,2019,6,33.07,631928.9166666666,52331.84
Vermont,2019,7,33.56,633505.5,52975.07
Vermont,2019,8,33.56,635082.0833333334,52843.56
Vermont,2019,9,33.56,636658.6666666666,52712.7
Vermont,2019,10,33.59,638235.25,52629.5
Vermont,2019,11,33.59,639811.8333333334,52499.81
Vermont,2019,12,33.59,641388.4166666666,52370.76
Vermont,2020,1,33.79,642965.0,52553.4
Vermont,2020,2,33.79,643321.0833333334,52524.32
Vermont,2020,3,33.79,643677.1666666666,52495.26
Vermont,2020,4,30.06,644033.25,46674.61
Vermont,2020,5,30.06,644389.3333333334,46648.82
Vermont,2020,6,30.06,644745.4166666666,46623.05
Vermont,2020,7,32.81,645101.5,50860.21
Vermont,2020,8,32.81,645457.5833333334,50832.16
Vermont,2020,9,32.81,645813.6666666666,50804.13
Vermont,2020,10,32.98,646169.75,51039.22
Vermont,2020,11,32.98,646525.8333333334,51011.11
Vermont,2020,12,32.98,646881.9166666666,50983.03
Vermont,2021,1,33.2,647238.0,51294.89
Vermont,2021,2,33.2,647269.3333333334,51292.4
Vermont,2021,3,33.2,647300.6666666666,51289.92
Vermont,2021,4,33.4,647332.0,51596.4
Vermont,2021,5,33.4,647363.3333333334,51593.9
Vermont,2021,6,33.4,647394.6666666666,51591.4
Vermont,2021,7,33.72,647426.0,52083.17
Vermont,2021,8,33.72,647457.3333333334,52080.65
Vermont,2021,9,33.72,647488.6666666666,52078.13
Vermont,2021,10,34.02,647520.0,52538.92
Vermont,2021,11,34.02,647551.3333333334,52536.38
Vermont,2021,12,34.02,647582.6666666666,52533.83
Vermont,2022,1,34.64,647614.0,53488.65
Vermont,2022,2,34.64,647623.0,53487.91
Vermont,2022,3,34.64,647632.0,53487.17
Vermont,2022,4,34.89,647641.0,53872.44
Vermont,2022,5,34.89,647650.0,53871.69
Vermont,2022,6,34.89,647659.0,53870.94
Vermont,2022,7,34.84,647668.0,53792.99
Vermont,2022,8,34.84,647677.0,53792.25
Vermont,2022,9,34.84,647686.0,53791.5
Vermont,2022,10,35.29,647695.0,54485.52
Vermont,2022,11,35.29,647704.0,54484.76
Vermont,2022,12,35.29,647713.0,54484.01
Vermont,2023,1,35.25,647722.0,54421.5
Vermont,2023,2,35.25,647621.9166666666,54429.91
Vermont,2023,3,35.25,647521.8333333334,54438.32
Vermont,2023,4,35.34,647421.75,54585.75
Vermont,2023,5,35.34,647321.6666666666,54594.19
Vermont,2023,6,35.34,647221.5833333334,54602.63
Vermont,2023,7,35.42,647121.5,54734.7
Vermont,2023,8,35.42,647021.4166666666,54743.16
Vermont,2023,9,35.42,646921.3333333334,54751.63
Vermont,2023,10,35.99,646821.25,55641.34
Vermont,2023,11,35.99,646721.1666666666,55649.95
Vermont,2023,12,35.99,646621.0833333334,55658.56
Vermont,2024,1,35.92,646521.0,55558.91
Vermont,2024,2,35.92,646366.1666666666,55572.22
Vermont,2024,3,35.92,646211.3333333334,55585.53
Vermont,2024,4,36.28,646056.5,56156.08
Vermont,2024,5,36.28,645901.6666666666,56169.54
Vermont,2024,6,36.28,645746.8333333334,56183.01
Vermont,2024,7,36.62,645592.0,56723.13
Vermont,2024,8,36.62,645437.1666666666,56736.74
Vermont,2024,9,36.62,645282.3333333334,56750.35
Vermont,2024,10,36.77,645127.5,56996.49
Vermont,2024,11,36.77,644972.6666666666,57010.17
Vermont,2024,12,36.77,644817.8333333334,57023.86
Virginia,2015,1,493.7,8367303.0,59003.48
Virginia,2015,2,493.7,8371498.666666667,58973.91
Virginia,2015,3,493.7,8375694.333333333,58944.37
Virginia,2015,4,499.13,8379890.0,59562.83
Virginia,2015,5,499.13,8384085.666666667,59533.03
Virginia,2015,6,499.13,8388281.333333333,59503.25
Virginia,2015,7,501.82,8392477.0,59794.03
Virginia,2015,8,501.82,8396672.666666666,59764.15
Virginia,2015,9,501.82,8400868.333333334,59734.3
Virginia,2015,10,501.12,8405064.0,59621.2
Virginia,2015,11,501.12,8409259.666666666,59591.45
Virginia,2015,12,501.12,8413455.333333334,59561.74
Virginia,2016,1,499.22,8417651.0,59306.33
Virginia,2016,2,499.22,8422097.666666666,59275.02
Virginia,2016,3,499.22,8426544.333333334,59243.74
Virginia,2016,4,502.96,8430991.0,59656.09
Virginia,2016,5,502.96,8435437.666666666,59624.65
Virginia,2016,6,502.96,8439884.333333334,59593.23
Virginia,2016,7,506.55,8444331.0,59986.99
Virginia,2016,8,506.55,8448777.666666666,59955.42
Virginia,2016,9,506.55,8453224.333333334,59923.88
Virginia,2016,10,511.7,8457671.0,60501.29
Virginia,2016,11,511.7,8462117.666666666,60469.5
Virginia,2016,12,511.7,8466564.333333334,60437.74
Virginia,2017,1,510.17,8471011.0,60225.4
Virginia,2017,2,510.17,8474336.75,60201.76
Virginia,2017,3,510.17,8477662.5,60178.14
Virginia,2017,4,513.42,8480988.25,60537.76
Virginia,2017,5,513.42,8484314.0,60514.03
Virginia,2017,6,513.42,8487639.75,60490.31
Virginia,2017,7,516.38,8490965.5,60815.23
Virginia,2017,8,516.38,8494291.25,60791.42
Virginia,2017,9,516.38,8497617.0,60767.62
Virginia,2017,10,520.69,8500942.75,61250.85
Virginia,2017,11,520.69,8504268.5,61226.9
Virginia,2017,12,520.69,8507594.25,61202.97
Virginia,2018,1,523.86,8510920.0,61551.51
Virginia,2018,2,523.86,8514730.166666666,61523.97
Virginia,2018,3,523.86,8518540.333333334,61496.45
Virginia,2018,4,526.7,8522350.5,61802.2
Virginia,2018,5,526.7,8526160.666666666,61774.58
Virginia,2018,6,526.7,8529970.833333334,61746.99
Virginia,2018,7,530.19,8533781.0,62128.38
Virginia,2018,8,530.19,8537591.166666666,62100.65
Virginia,2018,9,530.19,8541401.333333334,62072.95
Virginia,2018,10,530.31,8545211.5,62059.32
Virginia,2018,11,530.31,8549021.666666666,62031.66
Virginia,2018,12,530.31,8552831.833333334,62004.03
Virginia,2019,1,533.74,8556642.0,62377.27
Virginia,2019,2,533.74,8563363.75,62328.31
Virginia,2019,3,533.74,8570085.5,62279.43
Virginia,2019,4,536.85,8576807.25,62593.22
Virginia,2019,5,536.85,8583529.0,62544.21
Virginia,2019,6,536.85,8590250.75,62495.27
Virginia,2019,7,545.54,8596972.5,63457.22
Virginia,2019,8,545.54,8603694.25,63407.65
Virginia,2019,9,545.54,8610416.0,63358.15
Virginia,2019,10,547.98,8617137.75,63591.88
Virginia,2019,11,547.98,8623859.5,63542.32
Virginia,2019,12,547.98,8630581.25,63492.83
Virginia,2020,1,542.71,8637303.0,62833.27
Virginia,2020,2,542.71,8639195.0,62819.51
Virginia,2020,3,542.71,8641087.0,62805.76
Virginia,2020,4,509.42,8642979.0,58940.33
Virginia,2020,5,509.42,8644871.0,58927.43
Virginia,2020,6,509.42,8646763.0,58914.53
Virginia,2020,7,540.75,8648655.0,62524.17
Virginia,2020,8,540.75,8650547.0,62510.5
Virginia,2020,9,540.75,8652439.0,62496.83
Virginia,2020,10,548.02,8654331.0,63323.21
Virginia,2020,11,548.02,8656223.0,63309.37
Virginia,2020,12,548.02,8658115.0,63295.53
Virginia,2021,1,557.14,8660007.0,64334.82
Virginia,2021,2,557.14,8661759.583333334,64321.8
Virginia,2021,3,557.14,8663512.166666666,64308.79
Virginia,2021,4,563.31,8665264.75,65007.82
Virginia,2021,5,563.31,8667017.333333334,64994.68
Virginia,2021,6,563.31,8668769.916666666,64981.54
Virginia,2021,7,567.48,8670522.5,65449.34
Virginia,2021,8,567.48,8672275.083333334,65436.12
Virginia,2021,9,567.48,8674027.666666666,65422.89
Virginia,2021,10,575.23,8675780.25,66302.97
Virginia,2021,11,575.23,8677532.833333334,66289.58
Virginia,2021,12,575.23,8679285.416666666,66276.19
Virginia,2022,1,573.45,8681038.0,66057.77
Virginia,2022,2,573.45,8685287.666666666,66025.45
Virginia,2022,3,573.45,8689537.333333334,65993.16
Virginia,2022,4,574.73,8693787.0,66108.13
Virginia,2022,5,574.73,8698036.666666666,66075.83
Virginia,2022,6,574.73,8702286.333333334,66043.56
Virginia,2022,7,582.92,8706536.0,66952.0
Virginia,2022,8,582.92,8710785.666666666,66919.34
Virginia,2022,9,582.92,8715035.333333334,66886.71
Virginia,2022,10,586.1,8719285.0,67218.81
Virginia,2022,11,586.1,8723534.666666666,67186.07
Virginia,2022,12,586.1,8727784.333333334,67153.36
Virginia,2023,1,591.22,8732034.0,67707.02
Virginia,2023,2,591.22,8739334.666666666,67650.46
Virginia,2023,3,591.22,8746635.333333334,67593.99
Virginia,2023,4,596.13,8753936.0,68098.51
Virginia,2023,5,596.13,8761236.666666666,68041.76
Virginia,2023,6,596.13,8768537.333333334,67985.11
Virginia,2023,7,601.25,8775838.0,68511.98
Virginia,2023,8,601.25,8783138.666666666,68455.03
Virginia,2023,9,601.25,8790439.333333334,68398.17
Virginia,2023,10,608.44,8797740.0,69158.67
Virginia,2023,11,608.44,8805040.666666666,69101.33
Virginia,2023,12,608.44,8812341.333333334,69044.08
Virginia,2024,1,607.24,8819642.0,68850.87
Virginia,2024,2,607.24,8824680.75,68811.55
Virginia,2024,3,607.24,8829719.5,68772.29
Virginia,2024,4,611.84,8834758.25,69253.73
Virginia,2024,5,611.84,8839797.0,69214.26
Virginia,2024,6,611.84,8844835.75,69174.83
Virginia,2024,7,615.5,8849874.5,69549.01
Virginia,2024,8,615.5,8854913.25,69509.43
Virginia,2024,9,615.5,8859952.0,69469.9
Virginia,2024,10,620.25,8864990.75,69966.23
Virginia,2024,11,620.25,8870029.5,69926.49
Virginia,2024,12,620.25,8875068.25,69886.79
Washington,2015,1,469.85,7167287.0,65554.79
Washington,2015,2,469.85,7178343.166666667,65453.82
Washington,2015,3,469.85,7189399.333333333,65353.16
Washington,2015,4,475.61,7200455.5,66052.77
Washington,2015,5,475.61,7211511.666666667,65951.5
Washington,2015,6,475.61,7222567.833333333,65850.54
Washington,2015,7,481.17,7233624.0,66518.53
Washington,2015,8,481.17,7244680.166666667,66417.01
Washington,2015,9,481.17,7255736.333333333,66315.81
Washington,2015,10,480.23,7266792.5,66085.55
Washington,2015,11,480.23,7277848.666666667,65985.16
Washington,2015,12,480.23,7288904.833333333,65885.07
Washington,2016,1,490.53,7299961.0,67196.25
Washington,2016,2,490.53,7310626.833333333,67098.21
Washington,2016,3,490.53,7321292.666666667,67000.46
Washington,2016,4,489.75,7331958.5,66796.61
Washington,2016,5,489.75,7342624.333333333,66699.59
Washington,2016,6,489.75,7353290.166666667,66602.84
Washington,2016,7,495.66,7363956.0,67308.93
Washington,2016,8,495.66,7374621.833333333,67211.58
Washington,2016,9,495.66,7385287.666666667,67114.52
Washington,2016,10,506.96,7395953.5,68545.59
Washington,2016,11,506.96,7406619.333333333,68446.88
Washington,2016,12,506.96,7417285.166666667,68348.46
Washington,2017,1,514.65,7427951.0,69285.59
Washington,2017,2,514.65,7436187.833333333,69208.85
Washington,2017,3,514.65,7444424.666666667,69132.27
Washington,2017,4,521.38,7452661.5,69958.9
Washington,2017,5,521.38,7460898.333333333,69881.67
Washington,2017,6,521.38,7469135.166666667,69804.6
Washington,2017,7,530.95,7477372.0,71007.57
Washington,2017,8,530.95,7485608.833333333,70929.43
Washington,2017,9,530.95,7493845.666666667,70851.47
Washington,2017,10,541.69,7502082.5,72205.28
Washington,2017,11,541.69,7510319.333333333,72126.09
Washington,2017,12,541.69,7518556.166666667,72047.08
Washington,2018,1,552.82,7526793.0,73446.95
Washington,2018,2,552.82,7534062.25,73376.09
Washington,2018,3,552.82,7541331.5,73305.36
Washington,2018,4,557.72,7548600.75,73883.89
Washington,2018,5,557.72,7555870.0,73812.81
Washington,2018,6,557.72,7563139.25,73741.87
Washington,2018,7,567.44,7570408.5,74955.0
Washington,2018,8,567.44,7577677.75,74883.1
Washington,2018,9,567.44,7584947.0,74811.33
Washington,2018,10,569.17,7592216.25,74967.57
Washington,2018,11,569.17,7599485.5,74895.86
Washington,2018,12,569.17,7606754.75,74824.29
Washington,2019,1,580.94,7614024.0,76298.68
Washington,2019,2,580.94,7623423.0,76204.61
Washington,2019,3,580.94,7632822.0,76110.78
Washington,2019,4,584.42,7642221.0,76472.53
Washington,2019,5,584.42,7651620.0,76378.6
Washington,2019,6,584.42,7661019.0,76284.89
Washington,2019,7,592.07,7670418.0,77188.75
Washington,2019,8,592.07,7679817.0,77094.28
Washington,2019,9,592.07,7689216.0,77000.05
Washington,2019,10,597.74,7698615.0,77642.54
Washington,2019,11,597.74,7708014.0,77547.86
Washington,2019,12,597.74,7717413.0,77453.42
Washington,2020,1,590.99,7726812.0,76485.62
Washington,2020,2,590.99,7728270.666666667,76471.18
Washington,2020,3,590.99,7729729.333333333,76456.75
Washington,2020,4,557.08,7731188.0,72056.2
Washington,2020,5,557.08,7732646.666666667,72042.6
Washington,2020,6,557.08,7734105.333333333,72029.02
Washington,2020,7,601.91,7735564.0,77810.75
Washington,2020,8,601.91,7737022.666666667,77796.08
Washington,2020,9,601.91,7738481.333333333,77781.41
Washington,2020,10,598.7,7739940.0,77352.02
Washington,2020,11,598.7,7741398.666666667,77337.45
Washington,2020,12,598.7,7742857.333333333,77322.88
Washington,2021,1,614.97,7744316.0,79409.21
Washington,2021,2,614.97,7747858.666666667,79372.9
Washington,2021,3,614.97,7751401.333333333,79336.62
Washington,2021,4,626.63,7754944.0,80803.94
Washington,2021,5,626.63,7758486.666666667,80767.04
Washington,2021,6,626.63,7762029.333333333,80730.18
Washington,2021,7,625.48,7765572.0,80545.26
Washington,2021,8,625.48,7769114.666666667,80508.53
Washington,2021,9,625.48,7772657.333333333,80471.84
Washington,2021,10,637.41,7776200.0,81969.34
Washington,2021,11,637.41,7779742.666666667,81932.02
Washington,2021,12,637.41,7783285.333333333,81894.72
Washington,2022,1,635.4,7786828.0,81599.34
Washington,2022,2,635.4,7791146.916666667,81554.1
Washington,2022,3,635.4,7795465.833333333,81508.92
Washington,2022,4,637.59,7799784.75,81744.56
Washington,2022,5,637.59,7804103.666666667,81699.32
Washington,2022,6,637.59,7808422.583333333,81654.14
Washington,2022,7,645.45,7812741.5,82615.05
Washington,2022,8,645.45,7817060.416666667,82569.4
Washington,2022,9,645.45,7821379.333333333,82523.81
Washington,2022,10,653.62,7825698.25,83522.26
Washington,2022,11,653.62,7830017.166666667,83476.19
Washington,2022,12,653.62,7834336.083333333,83430.17
Washington,2023,1,661.69,7838655.0,84413.72
Washington,2023,2,661.69,7846096.916666667,84333.65
Washington,2023,3,661.69,7853538.833333333,84253.74
Washington,2023,4,662.87,7860980.75,84324.08
Washington,2023,5,662.87,7868422.666666667,84244.33
Washington,2023,6,662.87,7875864.583333333,84164.73
Washington,2023,7,675.39,7883306.5,85673.44
Washington,2023,8,675.39,7890748.416666667,85592.64
Washington,2023,9,675.39,7898190.333333333,85511.99
Washington,2023,10,683.96,7905632.25,86515.53
Washington,2023,11,683.96,7913074.166666667,86434.17
Washington,2023,12,683.96,7920516.083333333,86352.96
Washington,2024,1,687.69,7927958.0,86742.39
Washington,2024,2,687.69,7934046.5,86675.82
Washington,2024,3,687.69,7940135.0,86609.36
Washington,2024,4,703.29,7946223.5,88506.19
Washington,2024,5,703.29,7952312.0,88438.43
Washington,2024,6,703.29,7958400.5,88370.77
Washington,2024,7,705.97,7964489.0,88639.71
Washington,2024,8,705.97,7970577.5,88572.0
Washington,2024,9,705.97,7976666.0,88504.4
Washington,2024,10,711.98,7982754.5,89189.77
Washington,2024,11,711.98,7988843.0,89121.79
Washington,2024,12,711.98,7994931.5,89053.92
West Virginia,2015,1,74.44,1843332.0,40383.39
West Virginia,2015,2,74.44,1842423.9166666667,40403.3
West Virginia,2015,3,74.44,1841515.8333333333,40423.22
West Virginia,2015,4,74.46,1840607.75,40454.03
West Virginia,2015,5,74.46,1839699.6666666667,40474.0
West Virginia,2015,6,74.46,1838791.5833333333,40493.99
